iter	MAE
4340	0.1918448493
4341	0.1918424145
4342	0.1918369709
4343	0.1918325467
4344	0.191825153
4345	0.191820607
4346	0.1918168265
4347	0.1918103988
4348	0.191805765
4349	0.1917981676
4350	0.1917941995
4351	0.1917888197
4352	0.191785433
4353	0.1917798288
4354	0.1917725992
4355	0.1917661538
4356	0.191763084
4357	0.191758957
4358	0.1917534206
4359	0.1917497709
4360	0.1917477798
4361	0.1917448565
4362	0.1917390446
4363	0.1917324696
4364	0.1917262297
4365	0.1917186991
4366	0.1917108906
4367	0.1917048927
4368	0.1916991504
4369	0.1916918265
4370	0.1916893018
4371	0.1916836388
4372	0.1916786338
4373	0.1916724816
4374	0.1916658948
4375	0.1916606229
4376	0.1916542808
4377	0.1916503625
4378	0.1916478728
4379	0.1916444683
4380	0.1916360471
4381	0.1916315266
4382	0.1916258377
4383	0.1916172688
4384	0.1916119194
4385	0.1916070361
4386	0.1916045342
4387	0.1916007237
4388	0.1915920101
4389	0.1915895288
4390	0.1915872997
4391	0.1915804851
4392	0.1915757262
4393	0.1915733804
4394	0.1915673559
4395	0.1915633615
4396	0.1915566824
4397	0.1915520329
4398	0.1915460389
4399	0.1915406825
4400	0.1915343
4401	0.1915247012
4402	0.1915208424
4403	0.1915165833
4404	0.1915101032
4405	0.1915042047
4406	0.1915004389
4407	0.1914944188
4408	0.1914894448
4409	0.1914845025
4410	0.1914753283
4411	0.1914717584
4412	0.191468337
4413	0.1914626226
4414	0.191453653
4415	0.1914508316
4416	0.1914446101
4417	0.1914384513
4418	0.191433869
4419	0.1914294823
4420	0.191426621
4421	0.1914236389
4422	0.191419218
4423	0.1914167337
4424	0.1914127694
4425	0.1914076443
4426	0.1914027937
4427	0.1913991386
4428	0.1913950649
4429	0.1913906785
4430	0.1913888576
4431	0.1913846445
4432	0.1913796825
4433	0.1913721147
4434	0.1913687219
4435	0.1913648886
4436	0.1913607929
4437	0.1913572499
4438	0.1913530473
4439	0.1913499404
4440	0.1913462392
4441	0.1913418097
4442	0.191339099
4443	0.191331732
4444	0.1913294458
4445	0.1913210346
4446	0.1913173755
4447	0.1913140111
4448	0.1913107673
4449	0.1913079305
4450	0.1913009062
4451	0.1912962383
4452	0.1912928058
4453	0.1912867074
4454	0.1912852066
4455	0.1912784344
4456	0.191272801
4457	0.1912664679
4458	0.1912639705
4459	0.1912579524
4460	0.19125274
4461	0.1912485445
4462	0.1912413461
4463	0.1912386177
4464	0.1912320616
4465	0.1912277787
4466	0.1912219393
4467	0.1912162126
4468	0.1912122449
4469	0.1912078674
4470	0.1911997264
4471	0.1911947623
4472	0.191191331
4473	0.1911890628
4474	0.1911854542
4475	0.1911819665
4476	0.1911756681
4477	0.1911718632
4478	0.1911681571
4479	0.1911657151
4480	0.1911613656
4481	0.1911575239
4482	0.1911549417
4483	0.1911511893
4484	0.1911475058
4485	0.19114089
4486	0.19113296
4487	0.1911263113
4488	0.1911227836
4489	0.1911192197
4490	0.1911115444
4491	0.1911074378
4492	0.1911001359
4493	0.1910950919
4494	0.1910870293
4495	0.1910828345
4496	0.1910792573
4497	0.1910751855
4498	0.1910707672
4499	0.1910642663
4500	0.1910599396
4501	0.1910524313
4502	0.1910451652
4503	0.1910401185
4504	0.1910382396
4505	0.1910318113
4506	0.1910257529
4507	0.1910231386
4508	0.1910185578
4509	0.1910110637
4510	0.1910067016
4511	0.1910019358
4512	0.1909972372
4513	0.1909897279
4514	0.1909856273
4515	0.1909794168
4516	0.1909761237
4517	0.1909678214
4518	0.1909641046
4519	0.1909591742
4520	0.190954822
4521	0.1909486759
4522	0.1909448711
4523	0.1909395823
4524	0.1909369248
4525	0.1909310674
4526	0.190924122
4527	0.1909181452
4528	0.1909142007
4529	0.1909102308
4530	0.1909066461
4531	0.1909008114
4532	0.1908968409
4533	0.1908939094
4534	0.1908916946
4535	0.1908860498
4536	0.1908830646
4537	0.190877487
4538	0.1908724031
4539	0.1908686211
4540	0.1908629792
4541	0.1908596298
4542	0.1908542937
4543	0.1908490783
4544	0.19084333
4545	0.190840034
4546	0.1908332846
4547	0.1908285076
4548	0.1908216816
4549	0.1908132164
4550	0.1908080027
4551	0.1907993728
4552	0.1907921734
4553	0.1907843567
4554	0.1907814347
4555	0.1907739336
4556	0.190768524
4557	0.1907660599
4558	0.1907625285
4559	0.1907610167
4560	0.1907569832
4561	0.1907540843
4562	0.1907520225
4563	0.1907489255
4564	0.1907454783
4565	0.1907391571
4566	0.1907364038
4567	0.1907308358
4568	0.1907245319
4569	0.1907181888
4570	0.1907165038
4571	0.1907118373
4572	0.190705931
4573	0.1907029191
4574	0.1907008273
4575	0.1906966853
4576	0.1906899371
4577	0.1906840805
4578	0.1906776551
4579	0.1906754912
4580	0.1906728872
4581	0.1906685924
4582	0.1906638922
4583	0.1906575694
4584	0.1906525068
4585	0.1906463254
4586	0.1906425566
4587	0.1906373543
4588	0.1906335594
4589	0.190628559
4590	0.1906222036
4591	0.1906148824
4592	0.1906086601
4593	0.1906050281
4594	0.1906010804
4595	0.1905930834
4596	0.1905906591
4597	0.1905855451
4598	0.1905816305
4599	0.1905767374
4600	0.1905725181
4601	0.1905651493
4602	0.1905627464
4603	0.1905601846
4604	0.1905527102
4605	0.1905441574
4606	0.1905419387
4607	0.1905390441
4608	0.1905356735
4609	0.1905295716
4610	0.1905261167
4611	0.1905210921
4612	0.1905152107
4613	0.1905072555
4614	0.1905050137
4615	0.1904979258
4616	0.190493364
4617	0.1904902569
4618	0.1904844043
4619	0.1904809932
4620	0.1904770491
4621	0.1904695178
4622	0.190464534
4623	0.1904584337
4624	0.1904535605
4625	0.1904501909
4626	0.1904453028
4627	0.1904396723
4628	0.1904337898
4629	0.1904267554
4630	0.1904227693
4631	0.1904159172
4632	0.1904087917
4633	0.190404297
4634	0.1904023656
4635	0.1903984919
4636	0.190391906
4637	0.1903866695
4638	0.1903832648
4639	0.1903809493
4640	0.190375923
4641	0.1903734423
4642	0.1903688948
4643	0.1903650331
4644	0.1903609793
4645	0.1903580432
4646	0.1903544513
4647	0.1903493076
4648	0.190343799
4649	0.1903386295
4650	0.1903356705
4651	0.1903294184
4652	0.1903271262
4653	0.1903206034
4654	0.1903177932
4655	0.1903122404
4656	0.1903094815
4657	0.1903062206
4658	0.1903014065
4659	0.1902946444
4660	0.1902930769
4661	0.190291458
4662	0.1902828301
4663	0.1902790914
4664	0.1902762452
4665	0.1902746566
4666	0.1902660425
4667	0.1902635252
4668	0.1902571839
4669	0.1902521337
4670	0.19024839
4671	0.1902475153
4672	0.1902443969
4673	0.1902425851
4674	0.1902359642
4675	0.1902311274
4676	0.1902208238
4677	0.1902164162
4678	0.1902130583
4679	0.1902088732
4680	0.1902044808
4681	0.1901981758
4682	0.1901931606
4683	0.1901882878
4684	0.1901849555
4685	0.1901812361
4686	0.1901759058
4687	0.1901730184
4688	0.1901674237
4689	0.1901629846
4690	0.1901578555
4691	0.1901552619
4692	0.1901511931
4693	0.1901456965
4694	0.1901435695
4695	0.1901403235
4696	0.1901331995
4697	0.1901280818
4698	0.1901229788
4699	0.1901189883
4700	0.1901139806
4701	0.1901106111
4702	0.1901056923
4703	0.1901003074
4704	0.1900963847
4705	0.1900910203
4706	0.1900856443
4707	0.1900769648
4708	0.1900722985
4709	0.1900666858
4710	0.19006338
4711	0.1900609492
4712	0.1900580302
4713	0.1900543067
4714	0.1900464288
4715	0.1900427048
4716	0.1900382245
4717	0.190036087
4718	0.190030987
4719	0.1900288587
4720	0.190024047
4721	0.1900193278
4722	0.1900136759
4723	0.1900082437
4724	0.190000703
4725	0.1899950078
4726	0.189989949
4727	0.1899865347
4728	0.1899829832
4729	0.1899776501
4730	0.1899745705
4731	0.1899705409
4732	0.1899662223
4733	0.1899619568
4734	0.1899570888
4735	0.1899518921
4736	0.1899498296
4737	0.1899449872
4738	0.1899408087
4739	0.1899345183
4740	0.1899319339
4741	0.1899273804
4742	0.1899244674
4743	0.1899204568
4744	0.1899188621
4745	0.1899156469
4746	0.1899096093
4747	0.189904516
4748	0.1898990498
4749	0.1898960762
4750	0.1898904943
4751	0.1898879564
4752	0.1898833089
4753	0.1898787372
4754	0.1898739332
4755	0.1898694125
4756	0.1898638234
4757	0.1898592998
4758	0.1898551456
4759	0.1898505249
4760	0.1898470139
4761	0.1898443945
4762	0.1898416142
4763	0.1898346558
4764	0.189831364
4765	0.1898239059
4766	0.1898172474
4767	0.1898159161
4768	0.1898145148
4769	0.1898100116
4770	0.1898032759
4771	0.1897978995
4772	0.1897920921
4773	0.1897891477
4774	0.1897824799
4775	0.1897781043
4776	0.1897729468
4777	0.1897673984
4778	0.1897630184
4779	0.1897600461
4780	0.1897571057
4781	0.1897516501
4782	0.1897474466
4783	0.189744577
4784	0.1897382054
4785	0.1897346809
4786	0.1897316511
4787	0.1897273491
4788	0.1897244552
4789	0.1897182665
4790	0.1897143746
4791	0.1897087277
4792	0.1897029756
4793	0.1896965419
4794	0.1896901922
4795	0.1896865777
4796	0.1896824485
4797	0.1896765881
4798	0.1896689448
4799	0.1896650515
4800	0.1896617822
4801	0.1896581928
4802	0.189652934
4803	0.1896504613
4804	0.1896434213
4805	0.1896381886
4806	0.1896338533
4807	0.1896279695
4808	0.1896258727
4809	0.1896227549
4810	0.1896175154
4811	0.1896112862
4812	0.1896073146
4813	0.1896029645
4814	0.1895984834
4815	0.1895960516
4816	0.1895906487
4817	0.189588088
4818	0.1895822273
4819	0.1895794729
4820	0.1895750086
4821	0.1895683085
4822	0.1895650731
4823	0.1895601279
4824	0.1895566855
4825	0.1895526096
4826	0.189549913
4827	0.1895456069
4828	0.1895422671
4829	0.1895373446
4830	0.1895344853
4831	0.1895303658
4832	0.1895273053
4833	0.1895244289
4834	0.1895196482
4835	0.189517086
4836	0.1895143352
4837	0.1895112583
4838	0.1895070832
4839	0.1895046615
4840	0.1894982733
4841	0.1894960088
4842	0.189493383
4843	0.1894863396
4844	0.1894817488
4845	0.1894757847
4846	0.1894712631
4847	0.1894678388
4848	0.1894638707
4849	0.1894606804
4850	0.1894533615
4851	0.1894489231
4852	0.1894436236
4853	0.1894357617
4854	0.1894317771
4855	0.1894303487
4856	0.1894246318
4857	0.1894199553
4858	0.1894167274
4859	0.1894132706
4860	0.1894066414
4861	0.1893997299
4862	0.1893966672
4863	0.1893949365
4864	0.1893912732
4865	0.1893840702
4866	0.1893785014
4867	0.1893695364
4868	0.1893657024
4869	0.1893566192
4870	0.1893507615
4871	0.1893398044
4872	0.1893348858
4873	0.1893303168
4874	0.1893282074
4875	0.1893211053
4876	0.1893177023
4877	0.1893142037
4878	0.1893103412
4879	0.1893062202
4880	0.1893006928
4881	0.1892959286
4882	0.1892899314
4883	0.1892878489
4884	0.1892836971
4885	0.1892787484
4886	0.1892731484
4887	0.1892686766
4888	0.1892630016
4889	0.189259553
4890	0.1892535385
4891	0.1892490817
4892	0.189244043
4893	0.1892380515
4894	0.1892308392
4895	0.1892294516
4896	0.1892271689
4897	0.1892248741
4898	0.1892218018
4899	0.1892151962
4900	0.1892123591
4901	0.1892041023
4902	0.1892004313
4903	0.1891948014
4904	0.1891904257
4905	0.1891882373
4906	0.1891826029
4907	0.1891804461
4908	0.1891775897
4909	0.1891732974
4910	0.1891699971
4911	0.1891669144
4912	0.1891631486
4913	0.1891609365
4914	0.1891535265
4915	0.1891484719
4916	0.1891451406
4917	0.1891411835
4918	0.1891378704
4919	0.1891329448
4920	0.1891300535
4921	0.1891268175
4922	0.1891245893
4923	0.1891225379
4924	0.1891192628
4925	0.189117943
4926	0.1891151623
4927	0.1891069762
4928	0.1891012053
4929	0.189097638
4930	0.1890918735
4931	0.1890899278
4932	0.1890855213
4933	0.1890778405
4934	0.1890731829
4935	0.1890690073
4936	0.1890659294
4937	0.1890637925
4938	0.1890582692
4939	0.1890563545
4940	0.1890501449
4941	0.1890439757
4942	0.1890373078
4943	0.1890353141
4944	0.189029132
4945	0.189024247
4946	0.1890187206
4947	0.1890177894
4948	0.1890153817
4949	0.1890092124
4950	0.1890058752
4951	0.1889996847
4952	0.1889957953
4953	0.1889910916
4954	0.1889856801
4955	0.1889821565
4956	0.1889771164
4957	0.1889722325
4958	0.1889676048
4959	0.188961606
4960	0.1889577627
4961	0.1889550836
4962	0.1889513172
4963	0.1889452776
4964	0.1889424579
4965	0.1889366596
4966	0.1889351271
4967	0.1889319245
4968	0.1889256985
4969	0.1889207044
4970	0.1889163755
4971	0.1889125659
4972	0.1889093919
4973	0.1889047426
4974	0.1889006866
4975	0.188892395
4976	0.1888877562
4977	0.1888826383
4978	0.18888038
4979	0.1888758571
4980	0.1888720997
4981	0.1888667981
4982	0.1888639717
4983	0.1888585395
4984	0.1888521304
4985	0.188847747
4986	0.188843461
4987	0.18884107
4988	0.1888365202
4989	0.188832318
4990	0.1888250677
4991	0.1888189394
4992	0.1888152551
4993	0.1888118681
4994	0.1888080376
4995	0.1888048536
4996	0.1888010769
4997	0.1887972267
4998	0.1887945541
4999	0.1887880479
